img_path,label,mean_value,x,y
https://clusterfun.cc/mnist/9/954.png,9,27.040816326530614,13.39399,7.7970243
https://clusterfun.cc/mnist/9/5042.png,9,26.470663265306122,12.207454,6.3062
https://clusterfun.cc/mnist/9/7641.png,9,24.779336734693878,12.430449,7.5735364
https://clusterfun.cc/mnist/9/5730.png,9,25.380102040816325,11.841183,6.5817027
https://clusterfun.cc/mnist/9/4823.png,9,22.927295918367346,12.392174,8.88478
https://clusterfun.cc/mnist/9/6946.png,9,26.757653061224488,11.243295,6.5845637
https://clusterfun.cc/mnist/9/4610.png,9,32.50127551020408,12.735037,7.4774237
https://clusterfun.cc/mnist/9/8994.png,9,32.16836734693877,11.379714,6.4078503
https://clusterfun.cc/mnist/9/5268.png,9,33.49362244897959,11.800481,3.5120647
https://clusterfun.cc/mnist/9/1998.png,9,27.239795918367346,12.820209,8.18103
https://clusterfun.cc/mnist/9/8002.png,9,34.17984693877551,11.803148,6.1857166
https://clusterfun.cc/mnist/9/8017.png,9,44.125,12.281651,6.608521
https://clusterfun.cc/mnist/9/6984.png,9,40.125,11.830514,6.962613
https://clusterfun.cc/mnist/9/5527.png,9,29.659438775510203,12.833792,8.440638
https://clusterfun.cc/mnist/9/7318.png,9,37.58673469387755,12.697199,7.5072384
https://clusterfun.cc/mnist/9/3618.png,9,29.075255102040817,13.174011,5.3771343
https://clusterfun.cc/mnist/9/5269.png,9,27.349489795918366,11.809505,3.5725958
https://clusterfun.cc/mnist/9/4163.png,9,28.029336734693878,-0.799596,3.7384877
https://clusterfun.cc/mnist/9/2274.png,9,30.580357142857142,12.85919,7.6292725
https://clusterfun.cc/mnist/9/7495.png,9,24.371173469387756,10.852642,6.2736044
https://clusterfun.cc/mnist/9/558.png,9,30.616071428571427,12.510391,7.048488
https://clusterfun.cc/mnist/9/3426.png,9,31.880102040816325,11.821006,7.170947
https://clusterfun.cc/mnist/9/7640.png,9,27.479591836734695,12.933008,7.7086005
https://clusterfun.cc/mnist/9/7132.png,9,39.73724489795919,11.519757,6.8742714
https://clusterfun.cc/mnist/9/6210.png,9,35.88265306122449,11.538671,6.4615846
https://clusterfun.cc/mnist/9/4407.png,9,24.505102040816325,11.231144,6.1450195
https://clusterfun.cc/mnist/9/5719.png,9,25.130102040816325,12.5330305,8.079946
https://clusterfun.cc/mnist/9/2923.png,9,19.272959183673468,12.52411,6.959426
https://clusterfun.cc/mnist/9/1594.png,9,33.108418367346935,12.251477,7.248781
https://clusterfun.cc/mnist/9/2089.png,9,24.401785714285715,13.388575,7.753564
https://clusterfun.cc/mnist/9/5080.png,9,29.987244897959183,11.778749,6.728704
https://clusterfun.cc/mnist/9/7697.png,9,22.783163265306122,12.345446,7.2579517
https://clusterfun.cc/mnist/9/9692.png,9,19.368622448979593,13.378952,4.8508906
https://clusterfun.cc/mnist/9/7867.png,9,51.11479591836735,11.534816,6.6720786
https://clusterfun.cc/mnist/9/1423.png,9,34.65688775510204,11.574733,6.5007687
https://clusterfun.cc/mnist/9/5645.png,9,30.246173469387756,12.523224,6.596113
https://clusterfun.cc/mnist/9/5137.png,9,27.553571428571427,11.619638,6.158845
https://clusterfun.cc/mnist/9/6416.png,9,29.482142857142858,13.155546,8.674058
https://clusterfun.cc/mnist/9/9057.png,9,33.21811224489796,11.383508,6.2392583
https://clusterfun.cc/mnist/9/2857.png,9,31.271683673469386,13.007883,8.696978
https://clusterfun.cc/mnist/9/9094.png,9,43.12627551020408,13.532477,8.463752
https://clusterfun.cc/mnist/9/5447.png,9,31.368622448979593,11.931491,6.674579
https://clusterfun.cc/mnist/9/389.png,9,32.31505102040816,12.689298,7.046466
https://clusterfun.cc/mnist/9/6172.png,9,64.24234693877551,9.076507,4.8699865
https://clusterfun.cc/mnist/9/2472.png,9,21.239795918367346,11.853167,6.8280916
https://clusterfun.cc/mnist/9/6166.png,9,54.73979591836735,9.087047,4.847663
https://clusterfun.cc/mnist/9/9255.png,9,38.41454081632653,10.711687,5.5346217
https://clusterfun.cc/mnist/9/7278.png,9,30.440051020408163,12.698866,6.870367
https://clusterfun.cc/mnist/9/6827.png,9,23.400510204081634,12.674347,7.887283
https://clusterfun.cc/mnist/9/1812.png,9,26.457908163265305,13.098967,8.733113
https://clusterfun.cc/mnist/9/3783.png,9,45.59438775510204,13.3973055,8.881608
https://clusterfun.cc/mnist/9/414.png,9,24.392857142857142,13.208075,8.139278
https://clusterfun.cc/mnist/9/9292.png,9,25.770408163265305,12.6169195,7.3122487
https://clusterfun.cc/mnist/9/3967.png,9,16.0484693877551,12.420015,7.0767965
https://clusterfun.cc/mnist/9/1631.png,9,34.97066326530612,13.232273,7.524866
https://clusterfun.cc/mnist/9/7254.png,9,42.74107142857143,11.421979,6.372058
https://clusterfun.cc/mnist/9/6610.png,9,19.774234693877553,11.398045,6.1158056
https://clusterfun.cc/mnist/9/2310.png,9,26.551020408163264,12.6452675,7.890394
https://clusterfun.cc/mnist/9/4761.png,9,23.81377551020408,10.709437,6.9584036
https://clusterfun.cc/mnist/9/9245.png,9,44.454081632653065,10.748273,5.761978
https://clusterfun.cc/mnist/9/1396.png,9,28.96938775510204,11.003358,6.4986873
https://clusterfun.cc/mnist/9/7081.png,9,34.2219387755102,10.796281,6.5693655
https://clusterfun.cc/mnist/9/7095.png,9,30.9515306122449,11.027477,6.566455
https://clusterfun.cc/mnist/9/616.png,9,26.247448979591837,13.347132,7.7835226
https://clusterfun.cc/mnist/9/8371.png,9,41.89540816326531,12.35542,7.1426234
https://clusterfun.cc/mnist/9/2648.png,9,35.31377551020408,12.112881,5.849935
https://clusterfun.cc/mnist/9/3387.png,9,29.318877551020407,13.159715,7.8538885
https://clusterfun.cc/mnist/9/992.png,9,32.60459183673469,12.775273,7.772662
https://clusterfun.cc/mnist/9/7863.png,9,43.76020408163265,11.096,6.0902796
https://clusterfun.cc/mnist/9/7136.png,9,39.97831632653061,11.122047,6.581253
https://clusterfun.cc/mnist/9/6228.png,9,44.74362244897959,13.253015,8.814077
https://clusterfun.cc/mnist/9/1553.png,9,43.516581632653065,4.5535455,1.3220993
https://clusterfun.cc/mnist/9/6214.png,9,31.915816326530614,11.911776,6.5163
https://clusterfun.cc/mnist/9/6200.png,9,34.67984693877551,12.8940935,7.786192
https://clusterfun.cc/mnist/9/4417.png,9,40.07142857142857,13.213759,8.428207
https://clusterfun.cc/mnist/9/212.png,9,38.96683673469388,13.809443,8.298479
https://clusterfun.cc/mnist/9/4198.png,9,32.0625,11.779305,6.688492
https://clusterfun.cc/mnist/9/560.png,9,21.942602040816325,11.821573,6.585507
https://clusterfun.cc/mnist/9/206.png,9,36.2155612244898,12.729,6.8403497
https://clusterfun.cc/mnist/9/5523.png,9,31.913265306122447,13.494486,8.116796
https://clusterfun.cc/mnist/9/9319.png,9,21.794642857142858,13.298073,7.7580304
https://clusterfun.cc/mnist/9/1745.png,9,30.167091836734695,11.921647,6.6969857
https://clusterfun.cc/mnist/9/6980.png,9,30.965561224489797,11.932997,6.3248043
https://clusterfun.cc/mnist/9/5537.png,9,32.90433673469388,12.908787,8.414836
https://clusterfun.cc/mnist/9/5279.png,9,36.88265306122449,13.19837,7.541572
https://clusterfun.cc/mnist/9/2516.png,9,42.95025510204081,13.159324,9.005461
https://clusterfun.cc/mnist/9/2259.png,9,31.743622448979593,13.703822,8.367426
https://clusterfun.cc/mnist/9/3147.png,9,34.32142857142857,13.122171,8.901784
https://clusterfun.cc/mnist/9/8006.png,9,44.91836734693877,12.239107,6.4772253
https://clusterfun.cc/mnist/9/8953.png,9,30.815051020408163,11.3100815,6.295125
https://clusterfun.cc/mnist/9/1793.png,9,41.423469387755105,12.985084,9.721811
https://clusterfun.cc/mnist/9/3190.png,9,31.92219387755102,13.351659,8.380116
https://clusterfun.cc/mnist/9/1787.png,9,36.68494897959184,13.336878,8.750561
https://clusterfun.cc/mnist/9/6956.png,9,33.608418367346935,11.402577,6.4540606
https://clusterfun.cc/mnist/9/575.png,9,39.048469387755105,12.8543825,7.172899
https://clusterfun.cc/mnist/9/788.png,9,25.4234693877551,12.707401,7.730352
https://clusterfun.cc/mnist/9/8210.png,9,33.045918367346935,12.594156,8.160479
https://clusterfun.cc/mnist/9/9668.png,9,28.721938775510203,11.74117,6.7148113
https://clusterfun.cc/mnist/9/7651.png,9,26.352040816326532,12.400661,7.2119255
https://clusterfun.cc/mnist/9/4358.png,9,28.147959183673468,11.143922,6.1511602
https://clusterfun.cc/mnist/9/2926.png,9,24.355867346938776,12.587471,7.8790116
https://clusterfun.cc/mnist/9/3392.png,9,31.850765306122447,11.9680605,7.2906976
https://clusterfun.cc/mnist/9/8358.png,9,33.192602040816325,11.32362,5.8989305
https://clusterfun.cc/mnist/9/4210.png,9,28.142857142857142,13.165493,9.24405
https://clusterfun.cc/mnist/9/58.png,9,33.69642857142857,12.690357,7.5435925
https://clusterfun.cc/mnist/9/7043.png,9,24.585459183673468,11.12701,6.724537
https://clusterfun.cc/mnist/9/5683.png,9,28.385204081632654,13.433966,8.278903
https://clusterfun.cc/mnist/9/2477.png,9,39.53061224489796,11.889979,7.1650567
https://clusterfun.cc/mnist/9/9250.png,9,37.73086734693877,10.8551235,5.9708157
https://clusterfun.cc/mnist/9/3755.png,9,34.4094387755102,12.866025,8.529102
https://clusterfun.cc/mnist/9/5456.png,9,32.80484693877551,12.884844,7.7140417
https://clusterfun.cc/mnist/9/3999.png,9,32.702806122448976,13.432216,8.458974
https://clusterfun.cc/mnist/9/8827.png,9,32.213010204081634,11.432997,6.2152486
https://clusterfun.cc/mnist/9/9287.png,9,22.151785714285715,12.248798,6.5108967
https://clusterfun.cc/mnist/9/9293.png,9,23.369897959183675,12.042495,6.415176
https://clusterfun.cc/mnist/9/3966.png,9,45.42602040816327,12.83991,9.845634
https://clusterfun.cc/mnist/9/4947.png,9,28.901785714285715,12.196248,7.266453
https://clusterfun.cc/mnist/9/4945.png,9,27.955357142857142,13.075073,8.32996
https://clusterfun.cc/mnist/9/1183.png,9,34.23724489795919,11.545476,6.7698145
https://clusterfun.cc/mnist/9/417.png,9,28.224489795918366,12.421624,6.984321
https://clusterfun.cc/mnist/9/1801.png,9,51.72959183673469,12.95671,9.743711
https://clusterfun.cc/mnist/9/3970.png,9,32.77040816326531,12.110136,6.585151
https://clusterfun.cc/mnist/9/359.png,9,36.64413265306123,12.110755,8.127532
https://clusterfun.cc/mnist/9/7525.png,9,29.73341836734694,10.995045,6.138248
https://clusterfun.cc/mnist/9/7243.png,9,32.669642857142854,10.755351,5.69121
https://clusterfun.cc/mnist/9/2313.png,9,23.410714285714285,13.731278,8.156525
https://clusterfun.cc/mnist/9/9252.png,9,35.27040816326531,10.678831,5.697083
https://clusterfun.cc/mnist/9/99.png,9,39.10076530612245,13.328701,8.860087
https://clusterfun.cc/mnist/9/9093.png,9,41.36224489795919,13.436003,8.505102
https://clusterfun.cc/mnist/9/5871.png,9,30.125,11.753274,7.2704487
https://clusterfun.cc/mnist/9/8372.png,9,48.99744897959184,11.602164,6.5639563
https://clusterfun.cc/mnist/9/5130.png,9,25.693877551020407,11.52472,6.572821
https://clusterfun.cc/mnist/9/6411.png,9,27.64030612244898,11.875983,7.196459
https://clusterfun.cc/mnist/9/1418.png,9,30.580357142857142,13.381545,8.8659725
https://clusterfun.cc/mnist/9/4560.png,9,30.394132653061224,13.179177,9.178001
https://clusterfun.cc/mnist/9/7874.png,9,46.639030612244895,10.889054,6.3485403
https://clusterfun.cc/mnist/9/5050.png,9,29.160714285714285,11.625523,6.121335
https://clusterfun.cc/mnist/9/6565.png,9,27.978316326530614,11.4339,6.092774
https://clusterfun.cc/mnist/9/9642.png,9,26.31377551020408,12.262749,4.98378
https://clusterfun.cc/mnist/9/6571.png,9,11.946428571428571,11.646422,6.4839315
https://clusterfun.cc/mnist/9/9497.png,9,28.394132653061224,12.517697,6.672854
https://clusterfun.cc/mnist/9/9483.png,9,26.491071428571427,12.304039,6.4982967
https://clusterfun.cc/mnist/9/8762.png,9,37.45790816326531,11.072451,6.14035
https://clusterfun.cc/mnist/9/4158.png,9,38.07015306122449,13.211389,8.811872
https://clusterfun.cc/mnist/9/4616.png,9,23.864795918367346,13.229698,8.682044
https://clusterfun.cc/mnist/9/6772.png,9,52.295918367346935,11.295756,6.7203674
https://clusterfun.cc/mnist/9/6000.png,9,30.114795918367346,13.587481,8.020852
https://clusterfun.cc/mnist/9/2528.png,9,31.897959183673468,12.703473,8.230851
https://clusterfun.cc/mnist/9/5247.png,9,24.431122448979593,10.976869,6.1526656
https://clusterfun.cc/mnist/9/6996.png,9,24.6109693877551,11.627771,6.6530423
https://clusterfun.cc/mnist/9/7336.png,9,34.68494897959184,12.2545185,7.069837
https://clusterfun.cc/mnist/9/7322.png,9,32.82015306122449,12.903879,7.684937
https://clusterfun.cc/mnist/9/7487.png,9,28.758928571428573,10.9685,5.9792376
https://clusterfun.cc/mnist/9/562.png,9,21.741071428571427,12.904371,8.656293
https://clusterfun.cc/mnist/9/1545.png,9,39.473214285714285,13.028603,9.583921
https://clusterfun.cc/mnist/9/8207.png,9,30.896683673469386,11.424316,6.3135157
https://clusterfun.cc/mnist/9/7652.png,9,27.489795918367346,11.973453,7.494908
https://clusterfun.cc/mnist/9/8213.png,9,41.40561224489796,13.117916,8.890302
https://clusterfun.cc/mnist/9/3385.png,9,32.9030612244898,12.989818,9.693424
https://clusterfun.cc/mnist/9/4213.png,9,40.036989795918366,12.802968,7.649706
https://clusterfun.cc/mnist/9/73.png,9,37.61352040816327,11.542791,3.5929332
https://clusterfun.cc/mnist/9/9723.png,9,34.746173469387756,10.682651,5.677301
https://clusterfun.cc/mnist/9/833.png,9,32.71938775510204,12.213904,6.553759
https://clusterfun.cc/mnist/9/6376.png,9,28.70408163265306,12.696977,7.294132
https://clusterfun.cc/mnist/9/9.png,9,39.98724489795919,11.073582,6.0306277
https://clusterfun.cc/mnist/9/2892.png,9,36.62755102040816,13.308033,8.862747
https://clusterfun.cc/mnist/9/1343.png,9,21.7640306122449,12.75073,7.6844077
https://clusterfun.cc/mnist/9/9079.png,9,47.83163265306123,12.852373,9.744606
https://clusterfun.cc/mnist/9/2845.png,9,46.50637755102041,12.408008,7.177383
https://clusterfun.cc/mnist/9/1380.png,9,25.209183673469386,12.880979,8.684643
https://clusterfun.cc/mnist/9/3597.png,9,28.892857142857142,3.7393532,2.5003116
https://clusterfun.cc/mnist/9/5333.png,9,40.95025510204081,12.391732,7.022228
https://clusterfun.cc/mnist/9/7242.png,9,35.588010204081634,11.782954,6.7981167
https://clusterfun.cc/mnist/9/1627.png,9,48.88265306122449,13.16018,9.324076
https://clusterfun.cc/mnist/9/7256.png,9,41.566326530612244,11.450656,6.385456
https://clusterfun.cc/mnist/9/2448.png,9,31.627551020408163,12.240806,7.101803
https://clusterfun.cc/mnist/9/1873.png,9,33.525510204081634,13.3140135,8.58099
https://clusterfun.cc/mnist/9/7594.png,9,25.691326530612244,11.309522,6.608846
https://clusterfun.cc/mnist/9/471.png,9,18.5140306122449,12.233015,6.734728
https://clusterfun.cc/mnist/9/7580.png,9,34.60459183673469,11.142678,6.7012067
https://clusterfun.cc/mnist/9/1697.png,9,30.044642857142858,11.517294,6.1887956
https://clusterfun.cc/mnist/9/2361.png,9,22.317602040816325,10.869956,6.515103
https://clusterfun.cc/mnist/9/1668.png,9,25.706632653061224,13.005228,7.793308
https://clusterfun.cc/mnist/9/1640.png,9,26.817602040816325,12.453014,9.625001
https://clusterfun.cc/mnist/9/7557.png,9,34.25637755102041,11.15424,6.4253616
https://clusterfun.cc/mnist/9/8670.png,9,34.35331632653061,12.111096,7.187
https://clusterfun.cc/mnist/9/673.png,9,46.420918367346935,10.782358,5.9997077
https://clusterfun.cc/mnist/9/1481.png,9,23.457908163265305,13.556883,8.599973
https://clusterfun.cc/mnist/9/7769.png,9,40.72576530612245,11.304601,6.2084756
https://clusterfun.cc/mnist/9/3241.png,9,29.459183673469386,13.346274,8.586463
https://clusterfun.cc/mnist/9/5977.png,9,49.25892857142857,13.76368,8.273436
https://clusterfun.cc/mnist/9/5787.png,9,24.230867346938776,11.659266,6.631581
https://clusterfun.cc/mnist/9/4314.png,9,20.54591836734694,11.855321,6.284747
https://clusterfun.cc/mnist/9/9142.png,9,33.264030612244895,12.466831,7.2952976
https://clusterfun.cc/mnist/9/8274.png,9,37.77168367346939,11.416651,6.3234477
https://clusterfun.cc/mnist/9/8506.png,9,32.892857142857146,12.898211,7.3359203
https://clusterfun.cc/mnist/9/5022.png,9,33.72959183673469,11.792518,7.176076
https://clusterfun.cc/mnist/9/9397.png,9,27.366071428571427,13.257181,7.9327917
https://clusterfun.cc/mnist/9/4843.png,9,26.909438775510203,12.485507,7.0950017
https://clusterfun.cc/mnist/9/9432.png,9,30.28188775510204,13.216125,8.748519
https://clusterfun.cc/mnist/9/8076.png,9,29.6109693877551,12.034194,6.3887486
https://clusterfun.cc/mnist/9/3889.png,9,33.23852040816327,11.993041,6.787699
https://clusterfun.cc/mnist/9/5220.png,9,28.924744897959183,12.531072,7.3758607
https://clusterfun.cc/mnist/9/5546.png,9,39.048469387755105,12.181065,7.818029
https://clusterfun.cc/mnist/9/8705.png,9,34.702806122448976,11.763334,6.8054614
https://clusterfun.cc/mnist/9/3888.png,9,30.919642857142858,13.132962,9.444347
https://clusterfun.cc/mnist/9/4659.png,9,43.68494897959184,13.781269,8.283483
https://clusterfun.cc/mnist/9/4665.png,9,19.375,12.673708,8.345252
https://clusterfun.cc/mnist/9/1709.png,9,14.011479591836734,4.318199,3.0693893
https://clusterfun.cc/mnist/9/3693.png,9,24.035714285714285,13.200946,7.9635873
https://clusterfun.cc/mnist/9/4856.png,9,24.223214285714285,12.706019,6.83187
https://clusterfun.cc/mnist/9/1090.png,9,26.93877551020408,12.903015,8.709808
https://clusterfun.cc/mnist/9/3687.png,9,27.380102040816325,11.889288,7.294141
https://clusterfun.cc/mnist/9/1906.png,9,26.581632653061224,12.145253,7.103115
https://clusterfun.cc/mnist/9/7634.png,9,21.529336734693878,12.344666,7.324426
https://clusterfun.cc/mnist/9/4301.png,9,30.0484693877551,12.309393,8.001802
https://clusterfun.cc/mnist/9/3491.png,9,24.760204081632654,13.377451,8.723349
https://clusterfun.cc/mnist/9/3485.png,9,30.941326530612244,13.29217,8.492546
https://clusterfun.cc/mnist/9/706.png,9,25.724489795918366,13.445566,7.919151
https://clusterfun.cc/mnist/9/7813.png,9,43.41326530612245,11.207559,5.9310317
https://clusterfun.cc/mnist/9/7807.png,9,45.05357142857143,11.288011,6.1977024
https://clusterfun.cc/mnist/9/3240.png,9,25.632653061224488,5.773847,2.951206
https://clusterfun.cc/mnist/9/3526.png,9,37.202806122448976,12.580954,7.8449507
https://clusterfun.cc/mnist/9/8467.png,9,46.26913265306123,13.424679,8.906829
https://clusterfun.cc/mnist/9/9023.png,9,44.204081632653065,11.833684,6.905003
https://clusterfun.cc/mnist/9/2189.png,9,22.457908163265305,11.606569,1.584192
https://clusterfun.cc/mnist/9/882.png,9,17.93622448979592,13.032679,4.264406
https://clusterfun.cc/mnist/9/1655.png,9,23.181122448979593,12.861152,8.352397
https://clusterfun.cc/mnist/9/7224.png,9,33.92984693877551,11.464928,6.4908977
https://clusterfun.cc/mnist/9/3056.png,9,36.765306122448976,13.515946,7.8793254
https://clusterfun.cc/mnist/9/2406.png,9,20.161989795918366,12.195086,1.5147873
https://clusterfun.cc/mnist/9/9553.png,9,25.572704081632654,10.894926,6.5357304
https://clusterfun.cc/mnist/9/6112.png,9,55.871173469387756,9.090839,4.874833
https://clusterfun.cc/mnist/9/4088.png,9,41.3405612244898,13.576713,8.434127
https://clusterfun.cc/mnist/9/8897.png,9,35.13775510204081,11.234305,6.1835775
https://clusterfun.cc/mnist/9/2438.png,9,24.010204081632654,12.732782,6.509437
https://clusterfun.cc/mnist/9/8101.png,9,41.85459183673469,12.047336,6.9240866
https://clusterfun.cc/mnist/9/5800.png,9,36.380102040816325,13.250794,8.997517
https://clusterfun.cc/mnist/9/9784.png,9,27.705357142857142,10.837693,6.4346843
https://clusterfun.cc/mnist/9/7795.png,9,37.07015306122449,11.788014,6.9403377
https://clusterfun.cc/mnist/9/5182.png,9,21.385204081632654,12.023902,6.221717
https://clusterfun.cc/mnist/9/4511.png,9,35.650510204081634,12.731072,9.88724
https://clusterfun.cc/mnist/9/4505.png,9,53.786989795918366,13.730623,8.244217
https://clusterfun.cc/mnist/9/1455.png,9,21.363520408163264,11.72459,6.9031024
https://clusterfun.cc/mnist/9/5627.png,9,29.105867346938776,13.249909,7.983106
https://clusterfun.cc/mnist/9/7756.png,9,38.61607142857143,11.577062,3.7562091
https://clusterfun.cc/mnist/9/1327.png,9,21.242346938775512,13.409446,8.776847
https://clusterfun.cc/mnist/9/8288.png,9,36.704081632653065,11.631072,7.195842
https://clusterfun.cc/mnist/9/5784.png,9,36.30102040816327,13.099176,8.720616
https://clusterfun.cc/mnist/9/5790.png,9,36.70663265306123,12.379969,6.9791036
https://clusterfun.cc/mnist/9/2941.png,9,32.42729591836735,13.171658,7.6710324
https://clusterfun.cc/mnist/9/2014.png,9,27.471938775510203,12.671919,7.9318185
